DISTRICT,Latitude,Longitude,date,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,WindSpeed_10m,WindSpeed_50m,Rice(coarse)_price,Wheat_flour_price
kaski,28.2,84.0,2014-11-15,0.0,78.408,6.155333333333333,63.467666666666666,9.738333333333332,14.836,6.339,8.499,1.672,1.6426666666666667,48.0,45.0
kaski,28.2,84.0,2014-12-15,0.7425806451612903,78.43225806451613,4.063548387096774,52.63322580645162,6.594838709677419,12.400967741935483,2.9264516129032256,9.475161290322582,1.5874193548387097,1.6206451612903223,48.0,45.0
kaski,28.2,84.0,2015-01-15,1.2258064516129032,78.4,3.9738709677419353,60.51870967741935,4.131612903225807,10.461290322580645,-0.3141935483870967,10.776129032258064,1.8980645161290324,1.8787096774193548,48.0,45.0
kaski,28.2,84.0,2015-02-15,0.5721428571428572,78.38357142857141,4.6325,58.1375,6.868571428571428,13.13107142857143,2.040714285714286,11.090714285714286,2.021428571428572,1.9942857142857144,48.0,45.0
kaski,28.2,84.0,2015-03-15,3.941290322580645,78.44548387096773,5.95483870967742,63.09935483870967,9.326774193548388,15.431612903225806,3.826451612903226,11.606129032258066,2.163870967741935,2.192903225806452,47.5,45.0
kaski,28.2,84.0,2015-04-15,2.94,78.271,7.607666666666666,64.47533333333334,12.806,18.041,8.071,9.971666666666666,2.140333333333333,2.174,48.0,48.0
kaski,28.2,84.0,2015-05-15,3.7964516129032257,78.14838709677419,8.298387096774194,53.21741935483871,17.10741935483871,22.873870967741937,11.45483870967742,11.419354838709678,2.384193548387097,2.424193548387097,48.0,48.0
kaski,28.2,84.0,2015-06-15,10.064333333333334,77.92666666666668,11.859333333333332,69.47966666666666,18.499666666666663,22.995,14.017333333333331,8.977333333333332,2.207,2.166,49.0,49.0
kaski,28.2,84.0,2015-07-15,16.096451612903227,77.83516129032257,15.12451612903226,89.77354838709678,18.17322580645161,21.501290322580644,15.189354838709678,6.312258064516129,2.350322580645161,2.370322580645161,49.0,49.0
kaski,28.2,84.0,2015-08-15,15.990967741935483,77.98935483870967,15.224193548387095,93.04,17.736451612903227,20.63096774193548,15.211612903225806,5.421290322580645,2.209032258064516,2.208709677419354,48.0,50.0
kaski,28.2,84.0,2015-09-15,5.399333333333333,78.21033333333334,13.545333333333334,88.92466666666665,16.652,20.068,13.840666666666666,6.225333333333333,1.9283333333333332,1.8843333333333332,48.0,45.0
kaski,28.2,84.0,2015-10-15,2.7,78.53774193548388,9.112903225806452,75.4683870967742,13.001290322580646,17.20741935483871,9.788064516129031,7.419032258064516,1.7029032258064516,1.6819354838709677,50.0,50.0
kaski,28.2,84.0,2015-11-15,0.024,78.55933333333334,6.445333333333333,66.05266666666667,10.002666666666666,14.864,6.477,8.387,1.644,1.6409999999999998,48.0,45.0
kaski,28.2,84.0,2015-12-15,0.0,78.43161290322581,4.276774193548388,57.7958064516129,5.708064516129032,11.347741935483873,2.230967741935484,9.115483870967742,1.5638709677419351,1.5625806451612902,48.0,45.0
kaski,28.2,84.0,2016-01-15,0.1261290322580645,78.31967741935483,3.4093548387096773,50.11032258064516,4.71516129032258,10.69032258064516,1.0445161290322582,9.64516129032258,1.7551612903225806,1.7287096774193549,48.0,48.0
kaski,28.2,84.0,2016-02-15,0.2034482758620689,78.4503448275862,3.64448275862069,42.13965517241379,8.153793103448276,14.887931034482758,3.463448275862069,11.423103448275862,2.0417241379310345,2.042413793103448,50.0,50.0
kaski,28.2,84.0,2016-03-15,1.6229032258064515,78.39903225806451,4.709354838709678,44.40193548387097,11.459032258064516,18.186451612903223,6.022258064516129,12.16483870967742,2.2948387096774194,2.3003225806451613,50.0,49.2
kaski,28.2,84.0,2016-04-15,0.282,78.12433333333334,4.958,32.901666666666664,16.706666666666667,23.88233333333333,10.362333333333334,13.519666666666666,2.791,2.890333333333333,52.0,50.0
kaski,28.2,84.0,2016-05-15,4.899677419354839,78.07193548387097,9.20483870967742,59.813870967741934,16.93032258064516,22.11096774193549,12.581290322580644,9.529354838709676,2.363548387096774,2.2722580645161288,53.0,50.0
kaski,28.2,84.0,2016-06-15,12.081,78.01,13.773333333333332,82.14566666666666,18.159333333333333,21.827333333333332,15.017666666666663,6.808333333333334,2.2456666666666667,2.151333333333333,55.0,50.0
kaski,28.2,84.0,2016-07-15,18.205806451612904,77.8883870967742,15.455806451612904,94.29129032258064,17.733548387096775,20.361290322580647,15.461935483870969,4.9,2.3116129032258064,2.351935483870968,55.0,50.0
kaski,28.2,84.0,2016-08-15,6.612903225806452,77.98258064516129,14.817741935483872,89.78967741935485,17.88064516129032,20.96451612903226,15.20774193548387,5.758387096774193,2.063870967741936,2.030967741935484,55.0,50.0
kaski,28.2,84.0,2016-09-15,10.888666666666667,78.12466666666666,14.267333333333331,93.42033333333332,16.65566666666667,19.72133333333333,14.185666666666666,5.535666666666667,2.204333333333333,2.2666666666666666,56.0,55.0
kaski,28.2,84.0,2016-10-15,5.275806451612903,78.29870967741937,10.21064516129032,80.97064516129032,13.48709677419355,17.52258064516129,10.32967741935484,7.193225806451613,1.7816129032258063,1.776774193548387,52.0,55.0
kaski,28.2,84.0,2016-11-15,0.0,78.466,5.996,61.23,10.006,15.248666666666669,6.437,8.812000000000001,1.604,1.5456666666666663,52.0,55.0
kaski,28.2,84.0,2016-12-15,0.0,78.46645161290323,4.670322580645161,53.44193548387097,8.408387096774195,14.104193548387098,4.911290322580645,9.194193548387096,1.5106451612903224,1.4770967741935483,52.0,45.0
kaski,28.2,84.0,2017-01-15,0.3525806451612903,78.38387096774194,3.733548387096774,52.9458064516129,5.305806451612903,11.05967741935484,1.6025806451612905,9.45741935483871,1.749032258064516,1.7506451612903229,52.0,50.0
kaski,28.2,84.0,2017-02-15,0.0067857142857142,78.41250000000001,3.9528571428571433,44.488214285714285,8.494642857142857,15.217857142857143,3.475357142857143,11.741785714285712,2.0853571428571427,2.007142857142857,52.0,47.0
kaski,28.2,84.0,2017-03-15,2.3158064516129038,78.17,4.69258064516129,49.65516129032258,9.329032258064515,15.91483870967742,3.986774193548387,11.929032258064517,2.32,2.2835483870967743,52.0,47.0
kaski,28.2,84.0,2017-04-15,4.647666666666667,78.18599999999999,6.703666666666667,50.76233333333334,14.360333333333331,20.894,8.234,12.662333333333333,2.2383333333333337,2.2493333333333334,52.0,47.0
kaski,28.2,84.0,2018-04-15,4.224,78.23733333333332,7.338666666666667,58.394,13.825,19.404,8.882,10.520666666666669,2.2636666666666665,2.2216666666666667,50.0,48.0
kaski,28.2,84.0,2018-05-15,8.656451612903227,78.11354838709677,9.891290322580645,68.35741935483871,15.960967741935484,20.931612903225805,11.439354838709678,9.492903225806453,2.1883870967741936,2.119032258064516,48.0,48.0
kaski,28.2,84.0,2018-06-15,7.503666666666667,77.815,14.078333333333337,84.21233333333333,18.078,21.533666666666665,14.835333333333333,6.698,2.219333333333333,2.2176666666666667,52.0,48.0
kaski,28.2,84.0,2018-07-15,14.798709677419357,77.75548387096775,15.509354838709678,92.3183870967742,18.116129032258065,20.934193548387096,15.646774193548389,5.287096774193548,2.24741935483871,2.252903225806452,52.0,48.0
kaski,28.2,84.0,2018-08-15,9.85225806451613,77.87645161290322,15.08032258064516,92.65967741935484,17.635483870967743,20.558709677419355,15.253225806451614,5.307096774193549,2.053225806451613,2.031935483870968,52.0,47.0
kaski,28.2,84.0,2018-09-15,2.853,78.22333333333333,13.965666666666667,90.78933333333332,16.801333333333332,20.302,13.941,6.360333333333333,2.165,2.1626666666666665,60.0,47.0
kaski,28.2,84.0,2018-10-15,0.0587096774193548,78.49032258064516,8.458709677419355,75.36935483870967,11.809354838709677,16.493870967741934,8.166774193548388,8.326451612903226,1.822258064516129,1.7783870967741937,55.0,50.0
kaski,28.2,84.0,2018-11-15,0.0336666666666666,78.494,5.945333333333334,63.88700000000001,9.252,14.865333333333332,5.327666666666667,9.539,1.7786666666666666,1.7186666666666668,55.0,50.0
kaski,28.2,84.0,2018-12-15,0.0019354838709677,78.40483870967742,3.949677419354839,54.05645161290322,5.534516129032258,11.476451612903226,1.713548387096774,9.763870967741935,1.6816129032258065,1.6209677419354838,52.0,50.0
kaski,28.2,84.0,2019-01-15,0.8632258064516128,78.41774193548386,3.6783870967741934,56.69387096774194,4.146451612903226,9.987741935483871,0.402258064516129,9.588064516129032,1.761290322580645,1.7596774193548386,51.0,50.0
kaski,28.2,84.0,2019-02-15,3.555,78.325,4.46,62.49178571428571,5.453571428571428,11.674642857142857,0.6196428571428572,11.053214285714288,2.1028571428571428,2.1717857142857144,55.0,55.0
kaski,28.2,84.0,2019-03-15,1.4770967741935483,78.26677419354839,4.958709677419355,54.67741935483871,8.81,15.726451612903226,2.834838709677419,12.891612903225806,2.3416129032258066,2.358709677419355,50.0,55.0
kaski,28.2,84.0,2019-04-15,3.022333333333333,78.27466666666666,7.232666666666666,55.556666666666665,14.34,20.304,8.863666666666667,11.440666666666669,2.225,2.1356666666666664,52.0,55.0
kaski,28.2,84.0,2019-05-15,5.300967741935485,78.12225806451613,8.084516129032258,53.20516129032258,16.740967741935485,22.753870967741936,10.953870967741937,11.799032258064516,2.370967741935484,2.404516129032258,50.0,60.0
kaski,28.2,84.0,2019-06-15,9.418333333333331,77.96733333333333,12.707,74.367,18.45833333333333,22.803,14.155666666666669,8.646666666666667,2.1286666666666667,2.059333333333333,50.0,65.0
kaski,28.2,84.0,2019-07-15,14.09741935483871,77.80129032258066,15.566774193548389,92.37709677419356,18.180967741935483,20.975483870967743,15.64258064516129,5.333548387096775,2.438709677419354,2.5180645161290323,52.0,62.5
kaski,28.2,84.0,2019-08-15,7.507419354838709,77.97645161290322,15.371935483870969,91.01290322580644,18.25064516129032,21.34741935483871,15.503870967741936,5.842258064516129,2.13483870967742,2.099354838709677,55.0,55.0
kaski,28.2,84.0,2019-09-15,11.625,78.29133333333333,13.858333333333333,93.394,16.209666666666667,19.043666666666663,13.932666666666668,5.110666666666666,1.899333333333333,1.9496666666666669,52.0,55.0
kaski,28.2,84.0,2019-10-15,2.4596774193548385,78.50451612903225,10.547096774193548,87.7158064516129,13.00483870967742,16.72258064516129,10.216451612903224,6.506451612903225,1.6316129032258064,1.5512903225806454,52.0,55.0
kaski,28.2,84.0,2019-11-15,0.5123333333333334,78.52233333333334,7.051333333333333,69.47666666666667,10.468,15.247000000000002,7.179666666666667,8.065999999999999,1.5893333333333333,1.5416666666666667,52.0,52.0
kaski,28.2,84.0,2019-12-15,1.1564516129032258,78.44483870967741,4.289354838709677,64.46612903225807,4.2622580645161285,9.901935483870966,0.5674193548387096,9.33290322580645,1.696451612903226,1.685483870967742,53.0,52.0
kathmandu,27.7,85.3,2004-01-15,0.7187096774193549,84.16870967741936,3.698064516129032,44.9741935483871,8.418709677419356,15.362580645161293,4.088064516129032,11.276451612903225,1.861935483870968,1.9532258064516128,19.0,21.0
kathmandu,27.7,85.3,2004-02-15,0.0024137931034482,84.11724137931034,3.568275862068966,36.829655172413794,11.058275862068966,18.341724137931035,5.965172413793104,12.37551724137931,2.1355172413793104,2.2,19.0,21.0
kathmandu,27.7,85.3,2004-03-15,0.5783870967741935,83.99580645161289,4.1809677419354845,28.628387096774198,17.13967741935484,24.75193548387097,11.14483870967742,13.60774193548387,2.520967741935484,2.6816129032258065,19.0,21.0
kathmandu,27.7,85.3,2004-04-15,4.7363333333333335,83.84633333333333,6.986,42.65533333333334,19.603,25.872,13.932666666666668,11.940666666666669,2.4256666666666664,2.5856666666666666,19.0,21.0
kathmandu,27.7,85.3,2004-05-15,3.475806451612903,83.62612903225806,9.828387096774192,52.85903225806452,21.00935483870968,26.77064516129032,15.62258064516129,11.148064516129033,2.369032258064516,2.5325806451612904,19.2,20.7
kathmandu,27.7,85.3,2004-06-15,5.560666666666666,83.51033333333334,14.414,75.91533333333334,21.253,25.398666666666667,17.628666666666668,7.77,2.2023333333333333,2.4306666666666668,19.2,20.4
kathmandu,27.7,85.3,2004-07-15,11.79741935483871,83.45612903225806,16.03258064516129,88.67935483870967,20.436774193548384,23.648387096774197,17.741935483870968,5.9070967741935485,2.2419354838709675,2.4958064516129035,19.2,20.4
kathmandu,27.7,85.3,2004-08-15,5.735483870967743,83.5151612903226,16.423870967741934,88.52483870967743,20.85516129032258,24.218709677419355,17.998709677419356,6.220645161290323,1.9638709677419357,2.114193548387097,19.6,20.9
kathmandu,27.7,85.3,2004-09-15,5.022,83.925,14.813333333333333,88.02400000000002,19.33933333333333,22.843666666666664,16.527666666666665,6.314000000000001,1.7203333333333333,1.804,19.2,20.4
kathmandu,27.7,85.3,2004-10-15,2.170645161290323,84.29709677419355,9.79516129032258,73.99,15.389032258064516,19.903548387096773,11.961935483870969,7.941935483870967,1.633225806451613,1.7664516129032255,19.2,20.4
kathmandu,27.7,85.3,2004-11-15,0.7739999999999999,84.35266666666666,6.434,62.42533333333333,11.911666666666669,17.223333333333336,8.285,8.937999999999999,1.621,1.716,17.82,20.05
kathmandu,27.7,85.3,2004-12-15,0.0016129032258064,84.29,5.111612903225807,55.79677419354839,9.905806451612902,15.869032258064516,6.096129032258064,9.773548387096774,1.5238709677419355,1.5874193548387097,16.0,19.0
kathmandu,27.7,85.3,2005-01-15,1.6006451612903227,84.1774193548387,4.240645161290323,53.38483870967743,8.148387096774194,14.38225806451613,4.161612903225806,10.220322580645162,1.7274193548387096,1.9483870967741932,17.0,19.0
kathmandu,27.7,85.3,2005-02-15,0.4771428571428571,84.13642857142858,4.744642857142857,49.32214285714286,10.8775,17.71,5.8100000000000005,11.899285714285714,2.1732142857142858,2.466785714285714,17.25,19.0
kathmandu,27.7,85.3,2005-03-15,0.7006451612903225,84.07193548387097,5.698387096774193,43.48741935483871,15.573548387096771,22.397096774193543,10.132903225806452,12.264516129032256,2.4480645161290324,2.66,17.0,18.0
kathmandu,27.7,85.3,2005-04-15,0.7963333333333333,84.06233333333333,4.996333333333333,30.423,19.032666666666668,26.174333333333333,12.540333333333333,13.635333333333334,2.577,2.767333333333333,17.0,18.0
kathmandu,27.7,85.3,2005-05-15,0.8925806451612902,83.71774193548387,7.412258064516129,40.69870967741936,21.12935483870968,27.4583870967742,14.74709677419355,12.71032258064516,2.475806451612903,2.5816129032258064,17.0,18.5
kathmandu,27.7,85.3,2005-06-15,5.1033333333333335,83.37433333333334,11.557333333333334,53.848333333333336,23.62633333333333,28.98966666666667,18.681,10.308333333333334,2.392333333333333,2.497,17.0,18.5
kathmandu,27.7,85.3,2005-07-15,9.22258064516129,83.50903225806452,16.32516129032258,86.27741935483871,21.18,24.710645161290323,18.18903225806452,6.52258064516129,2.2538709677419355,2.4738709677419357,18.5,18.5
kathmandu,27.7,85.3,2005-08-15,8.389032258064516,83.47451612903225,16.626451612903224,89.7783870967742,20.80806451612903,24.05870967741935,18.20709677419355,5.8506451612903225,1.9758064516129032,2.0712903225806456,20.0,18.5
kathmandu,27.7,85.3,2005-09-15,2.821333333333333,83.89366666666666,14.92,85.703,19.896,23.52833333333333,16.99833333333333,6.529,1.7363333333333335,1.903,20.0,18.5
kathmandu,27.7,85.3,2005-10-15,4.718064516129032,84.2158064516129,10.428709677419356,75.96516129032258,16.18967741935484,20.76032258064516,12.76032258064516,7.999032258064516,1.5590322580645162,1.6312903225806452,20.0,18.5
kathmandu,27.7,85.3,2005-11-15,0.0,84.22633333333333,6.424,60.747,12.208,17.81833333333333,8.493666666666666,9.326,1.6083333333333334,1.7086666666666666,19.1,20.65
kathmandu,27.7,85.3,2005-12-15,0.0009677419354838,84.21967741935484,3.839354838709677,41.55806451612903,10.238709677419354,16.812258064516126,6.448709677419354,10.36483870967742,1.6216129032258066,1.7635483870967743,17.8,17.6
kathmandu,27.7,85.3,2006-01-15,0.0,84.18903225806451,3.290645161290323,35.700967741935486,10.15967741935484,17.434516129032257,5.862258064516129,11.572903225806453,1.8496774193548384,2.036451612903226,18.6,18.2
kathmandu,27.7,85.3,2006-02-15,0.0,84.15107142857143,4.556428571428572,39.39821428571429,13.719285714285714,20.71964285714285,8.935,11.784642857142858,2.0557142857142856,2.132857142857143,19.2,20.5
kathmandu,27.7,85.3,2006-03-15,0.7696774193548386,84.02709677419355,4.327419354838709,34.57709677419355,15.02,22.22870967741936,9.39516129032258,12.833548387096773,2.422258064516129,2.5851612903225805,18.8,17.6
kathmandu,27.7,85.3,2006-04-15,0.5343333333333333,83.885,5.614999999999999,34.977,18.848333333333336,25.78666666666667,12.418333333333331,13.367,2.544666666666666,2.704,21.0,22.5
kathmandu,27.7,85.3,2006-05-15,4.27741935483871,83.75290322580646,11.341290322580644,59.49548387096774,21.497096774193547,26.80032258064516,16.64,10.160645161290324,2.31774193548387,2.383225806451613,24.0,21.0
kathmandu,27.7,85.3,2006-06-15,7.366,83.57633333333334,13.935,74.648,21.040000000000003,25.21966666666667,17.188333333333333,8.032666666666666,2.125,2.195666666666667,24.0,23.0
kathmandu,27.7,85.3,2006-07-15,9.42967741935484,83.41483870967743,16.866451612903226,87.74064516129032,21.406774193548387,24.793548387096774,18.55903225806452,6.233225806451612,2.158709677419355,2.2912903225806454,24.0,23.0
kathmandu,27.7,85.3,2006-08-15,5.246774193548387,83.60967741935484,16.116129032258065,86.71032258064515,20.905806451612904,24.37032258064516,18.01290322580645,6.357419354838709,1.9248387096774195,2.032258064516129,24.0,26.75
kathmandu,27.7,85.3,2006-09-15,6.517333333333334,83.87566666666666,14.666,87.82666666666667,19.235,22.687666666666665,16.520333333333333,6.166333333333333,1.745,1.901333333333333,26.0,27.0
kathmandu,27.7,85.3,2006-10-15,0.9393548387096772,84.2783870967742,10.855483870967742,77.56354838709679,16.34225806451613,20.845161290322583,13.020645161290322,7.823225806451613,1.6403225806451611,1.7148387096774191,39.1,24.5
kathmandu,27.7,85.3,2006-11-15,0.0606666666666666,84.26133333333334,6.765333333333333,61.49033333333333,12.568333333333332,18.064666666666668,8.908666666666667,9.156333333333333,1.6506666666666667,1.772,39.1,24.5
